"hex_id","hex_area_m2","potential_area_m2","potential_area_km2","potential_area_share_pct"
"8a1f2a75106ffff",12707.930426199,11787.1716431864,0.0117871716431864,92.7544552721632
"8a1f2a75c8f7fff",12707.9344443083,2.113608233165,2.113608233165e-06,0.0166321933940386
"8a1f2a624397fff",12707.9349453971,3573.88587808236,0.00357388587808236,28.1232623037377
"8a1f2a752807fff",12707.9367165379,12360.8381791115,0.0123608381791115,97.268647576953
"8a1f2a743647fff",12707.9369342104,10229.4046211657,0.0102294046211657,80.496186549586
"8a1f2a748c57fff",12707.9373285919,5733.85526461713,0.00573385526461713,45.1202670925703
"8a1f2a74e08ffff",12707.9378955364,7539.33894985262,0.00753933894985262,59.3277919032069
"8a1f2a75074ffff",12707.9442446083,7728.19557916094,0.00772819557916094,60.8138927147076
"8a1f2a62511ffff",12707.9459843151,8273.75067005027,0.00827375067005027,65.1069077588322
"8a1f2a751017fff",12707.9502441995,7512.77217232436,0.00751277217232436,59.1186778981413
"8a1f2a75cd5ffff",12707.9547158405,11120.0102602751,0.0111200102602751,87.5043270843101
"8a1f2a752d67fff",12707.9554941729,11973.3403183897,0.0119733403183897,94.219249696617
"8a1f2a7436a7fff",12707.957658723,5820.34204123775,0.00582034204123775,45.8007667128364
"8a1f2a748cb7fff",12707.9589594342,10232.5568652656,0.0102325568652656,80.5208523094034
"8a1f2a74e42ffff",12707.9590734579,10675.7372695375,0.0106757372695375,84.0082755053493
"8a1f2a7507affff",12707.963475652,9297.19909986586,0.00929719909986586,73.1604172271893
"8a1f2a625cc7fff",12707.9641751349,6931.29335230775,0.00693129335230775,54.542909129929
"8a1f2a751577fff",12707.9699285068,6112.20820711181,0.00611220820711181,48.097439964827
"8a1f2a625a4ffff",12707.9741379097,12530.5063602242,0.0125305063602242,98.6034927695038
"8a1f2a75cd87fff",12707.9748533927,765.366484232247,0.000765366484232247,6.02272583210152
"8a1f2a75cb0ffff",12707.9782490768,12184.3682790827,0.0121843682790827,95.8796752738218
"8a1f2a74e597fff",12707.9801164195,9126.7859394853,0.0091267859394853,71.8193281377025
"8a1f2a74e31ffff",12707.9804557301,5328.55816714803,0.00532855816714803,41.9308023466888
"8a1f2a624267fff",12707.9822312966,11702.0357884644,0.0117020357884644,92.0841371625871
"8a1f2a7504d7fff",12707.9825727828,12444.6438857429,0.0124446438857429,97.9277695296505
"8a1f2a75025ffff",12707.9894783646,12707.9894783553,0.0127079894783553,99.9999999999267
"8a1f2a625aaffff",12707.9926474206,12707.9926474225,0.0127079926474225,100
"8a1f2a751327fff",12707.9948561303,11042.4269141033,0.0110424269141033,86.8935425227723
"8a1f2a62438ffff",12708.0001532026,10465.4663452515,0.0104654663452515,82.3533696811777
"8a1f2a748c4ffff",12708.0010815896,5846.3702190388,0.0058463702190388,46.0054274586786
"8a1f2a752877fff",12708.0015352815,10980.5456025328,0.0109805456025328,86.4065492284309
"8a1f2a74e0c7fff",12708.0018179417,4624.54625171516,0.00462454625171516,36.3908214522447
"8a1f2a750287fff",12708.0088942088,5645.03677178733,0.00564503677178733,44.4210955373177
"8a1f2a625157fff",12708.0110223889,3679.97429812932,0.00367997429812932,28.9579092404465
"8a1f2a75100ffff",12708.0147247724,8454.41983566666,0.00845441983566666,66.5282502323986
"8a1f2a62472ffff",12708.0179407671,7.4126139509026,7.4126139509026e-06,0.0583302131414456
"8a1f2a75c897fff",12708.01902695,4129.58943978604,0.00412958943978604,32.4959337173511
"8a1f2a75299ffff",12708.0203634799,12708.0203634743,0.0127080203634743,99.999999999956
"8a1f2a74e467fff",12708.0230455995,12708.023045592,0.012708023045592,99.9999999999414
"8a1f2a750627fff",12708.0281756409,8409.79248304293,0.00840979248304293,66.1770053293011
"8a1f2a6251b7fff",12708.0292635374,12684.00382117,0.01268400382117,99.810942815214
"8a1f2a75156ffff",12708.0344593339,11838.3812025283,0.0118383812025283,93.1566658904763
"8a1f2a752d07fff",12708.039057605,10883.7240733933,0.0108837240733933,85.6444021304769
"8a1f2a75cc37fff",12708.0392143726,98.0837406241335,9.80837406241335e-05,0.771824346538072
"8a1f2a75cb47fff",12708.0424411781,11453.8951029554,0.0114538951029554,90.1310737351736
"8a1f2a74e58ffff",12708.0441394597,7931.59336540475,0.00793159336540476,62.4139582642491
"8a1f2a74e357fff",12708.0443089083,2811.41780850309,0.00281141780850309,22.1231350801342
"8a1f2a7504cffff",12708.0473227836,4309.80654955003,0.00430980654955003,33.9139951251456
"8a1f2a625c9ffff",12708.047369808,11788.2158239568,0.0117882158239568,92.761818404639
"8a1f2a751517fff",12708.0540597811,12355.0811986714,0.0123550811986714,97.2224475954437
"8a1f2a625ae7fff",12708.0576171167,12708.0576171279,0.0127080576171279,100
"8a1f2a751adffff",12708.0592677109,11040.3096201001,0.0110403096201001,86.876441064071
"8a1f2a75cba7fff",12708.0629472397,12708.0629472341,0.0127080629472341,99.999999999956
"8a1f2a75d92ffff",12708.0650986396,6455.3987977244,0.0064553987977244,50.7976528890732
"8a1f2a624207fff",12708.0653423779,8277.40430838987,0.00827740430838987,65.135046802026
"8a1f2a74e3b7fff",12708.0657215267,2018.53557348251,0.00201853557348251,15.8838930936848
"8a1f2a75286ffff",12708.0663354993,9736.14178729313,0.00973614178729313,76.6138728761256
"8a1f2a7502f7fff",12708.0735253543,8238.5192456916,0.0082385192456916,64.8290177834955
"8a1f2a62514ffff",12708.076042451,12177.6416631108,0.0121776416631108,95.8260056237605
"8a1f2a751047fff",12708.0791866854,12034.938766739,0.012034938766739,94.7030514206138
"8a1f2a75c88ffff",12708.0833194107,8100.80320995237,0.00810080320995237,63.745279333973
"8a1f2a752817fff",12708.0852138922,9048.0723302085,0.00904807233020849,71.199336311637
"8a1f2a743657fff",12708.0859237611,8741.71315175854,0.00874171315175854,68.7885902267437
"8a1f2a74e09ffff",12708.0869996063,10700.0071272552,0.0107000071272552,84.198409466245
"8a1f2a75075ffff",12708.092857115,12708.0928571206,0.0127080928571206,100
"8a1f2a6251affff",12708.094333455,8927.27362011839,0.00892727362011839,70.2487201138939
"8a1f2a7510a7fff",12708.0989712663,12194.0368566643,0.0121940368566643,95.9548464663025
"8a1f2a75cc2ffff",12708.1035571396,7777.83497014723,0.00777783497014723,61.2037424402126
"8a1f2a752d77fff",12708.103958033,12607.0029184408,0.0126070029184408,99.2044364767077
"8a1f2a7436b7fff",12708.1066145077,4401.7892138008,0.0044017892138008,34.6376478206098
"8a1f2a74e407fff",12708.1081433147,12559.1713369712,0.0125591713369712,98.8280174777876
"8a1f2a74e34ffff",12708.1081441082,9950.67519655777,0.00995067519655777,78.3017824818492
"8a1f2a750787fff",12708.1120541729,10709.1431861346,0.0107091431861346,84.2701350167751
"8a1f2a625cd7fff",12708.1124900505,9411.87271098513,0.00941187271098513,74.0619247614776
"8a1f2a75150ffff",12708.1186215095,6472.14425537118,0.00647214425537118,50.9292087061302
"8a1f2a625a5ffff",12708.1225680448,12708.1225680318,0.0127081225680318,99.9999999998974
"8a1f2a75cd97fff",12708.1236605309,9858.52853598865,0.00985852853598865,77.5765864366542
"8a1f2a75cb1ffff",12708.1271708868,12541.6782143842,0.0125416782143842,98.690216471205
"8a1f2a75d967fff",12708.1291531734,10327.0978981853,0.0103270978981853,81.2637153251344
"8a1f2a74e3affff",12708.1296065263,3248.13114296703,0.00324813114296703,25.5594744745044
"8a1f2a624277fff",12708.1305126324,12708.1305126287,0.0127081305126287,99.9999999999707
"8a1f2a752b27fff",12708.1311170198,12708.1311170086,0.0127081311170086,99.9999999999121
"8a1f2a7502effff",12708.1381379813,12708.1381379832,0.0127081381379832,100
"8a1f2a625a87fff",12708.1410436146,12708.1410436258,0.0127081410436258,100
"8a1f2a751337fff",12708.1436300389,10604.5095258821,0.0106045095258821,83.4465665057138
"8a1f2a75c8c7fff",12708.1475932859,858.621643073857,0.000858621643073857,6.75646577733716
"8a1f2a62439ffff",12708.1484006457,11619.3899465557,0.0116193899465557,91.4325956877033
"8a1f2a75280ffff",12708.1500457749,12708.1500457786,0.0127081500457786,100
"8a1f2a748c5ffff",12708.1503133923,8683.89142320864,0.00868389142320864,68.3332444852911
"8a1f2a74e0d7fff",12708.1509347558,2543.60023077577,0.00254360023077577,20.0155022066918
"8a1f2a750297fff",12708.157519564,3492.83321035979,0.00349283321035979,27.4849694378011
"8a1f2a625027fff",12708.1593849584,11744.0609120028,0.0117440609120028,92.4135475189526
"8a1f2a75101ffff",12708.1634645388,12128.1083697109,0.0121281083697109,95.4355710292325
"8a1f2a75cc67fff",12708.1678809784,10309.6525867418,0.0103096525867418,81.1261913070358
"8a1f2a752d6ffff",12708.1688399762,12490.7292418201,0.0124907292418201,98.2889777363349
"8a1f2a7436affff",12708.1707693003,583.952888149535,0.000583952888149535,4.59509790000789
"8a1f2a748c87fff",12708.1719602458,10143.9827803075,0.0101439827803075,79.8225174481453
"8a1f2a74e477fff",12708.1721289754,10854.2410232946,0.0108542410232946,85.4115046061291
"8a1f2a750637fff",12708.1767672338,12708.1767672338,0.0127081767672338,100
"8a1f2a625ccffff",12708.1775915809,8172.20896189101,0.00817220896189101,64.3066946696201
"8a1f2a751547fff",12708.1831649542,8140.57350725587,0.00814057350725587,64.0577288003326
"8a1f2a752d17fff",12708.1875001974,11701.8443253729,0.0117018443253729,92.0811431621633
"8a1f2a75cb57fff",12708.1913761385,12493.1416320596,0.0124931416320596,98.3077863897873
"8a1f2a74e59ffff",12708.193188794,9431.54908927763,0.00943154908927763,74.2162866834157
"8a1f2a74e227fff",12708.1934731081,6255.44739747047,0.00625544739747047,49.223734362462
"8a1f2a62426ffff",12708.1956643797,12708.1956643816,0.0127081956643816,100
"8a1f2a7504dffff",12708.1958799809,3275.53665089118,0.00327553665089118,25.7749934123309
"8a1f2a7515a7fff",12708.2027314566,11873.4251819127,0.0118734251819127,93.4311911197517
"8a1f2a625af7fff",12708.2060260922,12708.2060260903,0.0127082060260903,99.9999999999853
"8a1f2a75132ffff",12708.2080544569,2050.23026816384,0.00205023026816384,16.1331185276339
"8a1f2a75cbb7fff",12708.2118484303,12170.6777135804,0.0121706777135804,95.7701827663795
"8a1f2a624217fff",12708.2136027478,9058.59694039542,0.00905859694039542,71.2814343822233
"8a1f2a75d907fff",12708.2141142562,71.45867528487,7.145867528487e-05,0.562303047795732
"8a1f2a74e0cffff",12708.2148515582,1116.65202821605,0.00111665202821605,8.78685197928591
"8a1f2a752847fff",12708.214859385,11779.0397542813,0.0117790397542813,92.6883900265696
"8a1f2a75028ffff",12708.2221639119,8244.10512985662,0.00824410512985662,64.8722144098784
"8a1f2a62515ffff",12708.2244173847,11561.4526637476,0.0115614526637476,90.9761449280959
"8a1f2a751057fff",12708.2279394232,11862.1882395707,0.0118621882395707,93.3425832154938
"8a1f2a624777fff",12708.2314068303,5236.69348197058,0.00523669348197058,41.2070988820366
"8a1f2a75c89ffff",12708.2321865633,11724.11715267,0.01172411715267,92.2560823610558
"8a1f2a7528a7fff",12708.2337037213,7124.08503501862,0.00712408503501862,56.0588135307309
"8a1f2a7436e7fff",12708.2349053584,4392.06429998763,0.00439206429998763,34.5607736455652
"8a1f2a74e46ffff",12708.2360957861,9531.70033813454,0.00953170033813454,75.0041175367771
"8a1f2a75062ffff",12708.2414614633,11235.3554229527,0.0112353554229527,88.409993286821
"8a1f2a625187fff",12708.2426748797,12480.8150535077,0.0124808150535077,98.2103928356546
"8a1f2a7510b7fff",12708.2476901785,12696.7536691986,0.0126967536691986,99.9095546352253
"8a1f2a75cc07fff",12708.2523905374,38.92088252143,3.892088252143e-05,0.306264632817732
"8a1f2a752d0ffff",12708.2524142824,12104.4238585457,0.0121044238585457,95.2485319298658
"8a1f2a74e417fff",12708.2572061382,12708.2572061308,0.0127082572061308,99.9999999999414
"8a1f2a74e35ffff",12708.2573207766,10222.0629860824,0.0102220629860824,80.4363865796962
"8a1f2a750797fff",12708.2606246285,12105.3370976908,0.0121053370976908,95.2556565784521
"8a1f2a625527fff",12708.2607975341,12708.2607975211,0.0127082607975211,99.9999999998974
"8a1f2a75151ffff",12708.2673070431,12547.1148480941,0.0125471148480941,98.7319084887387
"8a1f2a625aeffff",12708.2709902376,12708.2709902395,0.0127082709902395,100
"8a1f2a751367fff",12708.2724601403,12657.8825646359,0.0126578825646359,99.6034874475474
"8a1f2a75cbaffff",12708.2760852017,7602.05293686409,0.00760205293686409,59.8197024198775
"8a1f2a75d977fff",12708.2781815045,11818.2994512373,0.0118182994512373,92.9968582875183
"8a1f2a74e387fff",12708.2787494622,11557.013888184,0.011557013888184,90.9408277550809
"8a1f2a62420ffff",12708.2787863165,12666.1987162475,0.0126661987162475,99.6688767159061
"8a1f2a752b37fff",12708.2796537764,11273.9316123743,0.0112739316123743,88.7132792126121
"8a1f2a7502c7fff",12708.2867891639,12708.2867891435,0.0127082867891435,99.9999999998388
"8a1f2a625a97fff",12708.2894317433,12708.2894317545,0.0127082894317545,100
"8a1f2a75104ffff",12708.2923957333,8985.37087758085,0.00898537087758085,70.7047854879198
"8a1f2a75c8d7fff",12708.2964737676,11686.2927101324,0.0116862927101324,91.9579798461198
"8a1f2a62476ffff",12708.2966405451,2888.69910718966,0.00288869910718966,22.7308127036744
"8a1f2a75281ffff",12708.2985489368,12635.1999685541,0.0126351999685541,99.424796481596
"8a1f2a74365ffff",12708.2990230806,3184.34840761684,0.00318434840761684,25.0572354477454
"8a1f2a74e727fff",12708.3000442311,12657.3734558932,0.0126573734558932,99.5992651404147
"8a1f2a750667fff",12708.3061370626,11874.3632839229,0.0118743632839229,93.4378126860857
"8a1f2a625037fff",12708.3077393696,11594.8171030334,0.0115948171030334,91.2380888221126
"8a1f2a7510affff",12708.3121967688,12070.9417575411,0.0120709417575411,94.9846177103697
"8a1f2a75cc77fff",12708.3167277016,6702.80942166271,0.00670280942166271,52.7434873184419
"8a1f2a752d47fff",12708.3173093572,5701.28317319602,0.00570128317319602,44.8626126843569
"8a1f2a743687fff",12708.3197300844,1237.38064831495,0.00123738064831495,9.73677617966837
"8a1f2a748c97fff",12708.3211500831,12708.3211501017,0.0127083211501017,100
"8a1f2a74e40ffff",12708.3212043718,12197.6627829345,0.0121976627829345,95.9817003896503
"8a1f2a75078ffff",12708.3253506757,12708.3253506757,0.0127083253506757,100
"8a1f2a625cdffff",12708.3259123154,2816.18235677294,0.00281618235677294,22.1601364035198
"8a1f2a751557fff",12708.3318634667,8577.98674749956,0.00857798674749955,67.4989199185077
"8a1f2a752da7fff",12708.3359353729,11237.4093776327,0.0112374093776327,88.4254983089803
"8a1f2a75cd9ffff",12708.3368475959,374.047020311933,0.000374047020311933,2.94332000164675
"8a1f2a75ca27fff",12708.3403034247,11692.4936043,0.0116924936043,92.0064565877967
"8a1f2a75d96ffff",12708.3422303833,1466.20920966007,0.00146620920966007,11.5373758675985
"8a1f2a74e237fff",12708.3426293172,9831.63897888869,0.00983163897888869,77.3636599646584
"8a1f2a624247fff",12708.3439509757,12708.3439509701,0.0127083439509701,99.999999999956
"8a1f2a752b2ffff",12708.3444301225,11926.8291279636,0.0119268291279636,93.8503767626374
"8a1f2a7515b7fff",12708.3513960205,12708.3513960168,0.0127083513960168,99.9999999999707
"8a1f2a625a8ffff",12708.3544274457,5780.20167551935,0.00578020167551935,45.483478671606
"8a1f2a751307fff",12708.3568330854,12685.9443375319,0.0126859443375319,99.8236397053697
"8a1f2a75c8cffff",12708.360742081,10136.7326424383,0.0101367326424383,79.7642815479158
"8a1f2a6242a7fff",12708.3618554957,12708.3618555088,0.0127083618555088,100
"8a1f2a7481a7fff",12708.3632972836,3735.39263116708,0.00373539263116708,29.3931841873414
"8a1f2a752857fff",12708.3633749187,12708.3633749261,0.0127083633749261,100
"8a1f2a75029ffff",12708.3707942404,3438.78488876391,0.00343878488876391,27.0592111643643
"8a1f2a62502ffff",12708.3727852032,9206.16513176635,0.00920616513176635,72.4417302464202
"8a1f2a7510e7fff",12708.3766846098,10466.8021341079,0.0104668021341079,82.3614407557139
"8a1f2a62470ffff",12708.3796255365,5710.23696450749,0.00571023696450749,44.932848504409
"8a1f2a75cc6ffff",12708.381046351,10569.2527013805,0.0105692527013805,83.1675778592999
"8a1f2a7528b7fff",12708.3821859211,12261.6302110814,0.0122616302110814,96.4845881379406
"8a1f2a74e447fff",12708.3851845935,11498.1736718537,0.0114981736718537,90.4770630165749
"8a1f2a750607fff",12708.3900579326,12708.3900579289,0.0127083900579289,99.9999999999707
"8a1f2a625197fff",12708.3910084479,8742.4878311418,0.0087424878311418,68.7930346597792
"8a1f2a75154ffff",12708.3964017183,10817.0999244129,0.0108170999244129,85.1177409208794
"8a1f2a752d1ffff",12708.4008623324,11194.9220079184,0.0111949220079184,88.0907214777902
"8a1f2a75cb5ffff",12708.4045027234,2206.22695830371,0.00220622695830371,17.3603772041638
"8a1f2a74e4a7fff",12708.4062606245,12708.4062606283,0.0127084062606283,100
"8a1f2a74e22ffff",12708.4064900838,9115.0437720223,0.0091150437720223,71.7245217103707
"8a1f2a625537fff",12708.4090973847,12447.110529636,0.012447110529636,97.9438923806568
"8a1f2a752b67fff",12708.4091877192,11317.2538783895,0.0113172538783895,89.0532694629153
"8a1f2a7515affff",12708.4159841053,12708.4159840848,0.0127084159840848,99.9999999998388
"8a1f2a625ac7fff",12708.4194044545,12708.4194044508,0.0127084194044508,99.9999999999707
"8a1f2a751377fff",12708.4212519862,12160.6945109317,0.0121606945109317,95.6900489038413
"8a1f2a75cb87fff",12708.4249919839,4565.31482447514,0.00456531482447514,35.9235296848728
"8a1f2a62421ffff",12708.4270518683,4634.96741059469,0.00463496741059469,36.471605743791
"8a1f2a75d90ffff",12708.4272025265,6435.04226527177,0.00643504226527177,50.6360241335958
"8a1f2a74e397fff",12708.4278850295,9452.01200231723,0.00945201200231723,74.3759345202069
"8a1f2a75284ffff",12708.428183008,11758.3270991599,0.0117583270991599,92.5238505488948
"8a1f2a7502d7fff",12708.4354325309,12708.4354325328,0.0127084354325328,100
"8a1f2a625067fff",12708.4378122427,11769.3680921416,0.0117693680921416,92.6106596737136
"8a1f2a75105ffff",12708.4411535226,7904.1547580664,0.0079041547580664,62.1960999195837
"8a1f2a624747fff",12708.4448726065,4646.37448474253,0.00464637448474253,36.5613143962086
"8a1f2a75c127fff",12708.4453462139,12381.8129031975,0.0123818129031975,97.4298001516471
"8a1f2a7528affff",12708.4470439442,3544.45894209202,0.00354445894209202,27.8905749053031
"8a1f2a7436effff",12708.448010385,2663.59574590647,0.00266359574590647,20.9592528035669
"8a1f2a74e737fff",12708.4491456486,12578.4634576552,0.0125784634576552,98.9771711205378
"8a1f2a750677fff",12708.4547465481,11401.5115903374,0.0114015115903374,89.7159553834371
"8a1f2a62518ffff",12708.4560858496,12708.4560858477,0.0127084560858477,99.9999999999853
"8a1f2a751087fff",12708.4609210677,5883.23496584408,0.00588323496584408,46.2938431520926
"8a1f2a75cc0ffff",12708.4655666314,0.180711212437018,1.80711212437018e-07,0.00142197507236051
"8a1f2a752d57fff",12708.465770606,12063.3927339874,0.0120633927339874,94.9240683473331
"8a1f2a743697fff",12708.4686837755,2809.12034898857,0.00280912034898857,22.1043181431834
"8a1f2a74e41ffff",12708.4702720419,12551.2364207488,0.0125512364207488,98.7627633544612
"8a1f2a74e267fff",12708.4703320935,11086.6023970796,0.0110866023970796,87.2378980897634
"8a1f2a75079ffff",12708.4739268832,9823.43648038199,0.00982343648038199,77.2983171457097
"8a1f2a62552ffff",12708.4742251188,9432.90079449117,0.00943290079449117,74.2252817088514
"8a1f2a751427fff",12708.4805538952,5087.35725650564,0.00508735725650564,40.0311999135595
"8a1f2a752db7fff",12708.4843628146,12535.673403129,0.012535673403129,98.6401922152791
"8a1f2a75136ffff",12708.4856528938,10768.4462653392,0.0107684462653392,84.7342992663105
"8a1f2a75ca37fff",12708.4892227836,11946.8553049369,0.0119468553049369,94.0068885884463
"8a1f2a75d947fff",12708.4912645034,1643.32295298297,0.00164332295298297,12.9309051623854
"8a1f2a74e38ffff",12708.4917775206,8934.0012259928,0.0089340012259928,70.2994610406538
"8a1f2a624257fff",12708.4922300987,10118.5631460957,0.0101185631460957,79.6204849709157
"8a1f2a752b07fff",12708.4929718971,9560.42033439386,0.00956042033439386,75.2285920567864
"8a1f2a7502cffff",12708.5000525415,12197.9722702242,0.0121979722702242,95.9827849061137
"8a1f2a625a9ffff",12708.5028206483,12026.2804507352,0.0120262804507352,94.6317644214977
"8a1f2a751317fff",12708.5056044608,12708.5056044701,0.0127085056044701,100
"8a1f2a75c8dffff",12708.5096277632,8463.93908686657,0.00846393908686656,66.6005639904158
"8a1f2a6242b7fff",12708.51010051,12494.977419341,0.012494977419341,98.3197662079962
"8a1f2a7528e7fff",12708.5118831284,12708.5118831173,0.0127085118831173,99.9999999999121
"8a1f2a7481b7fff",12708.5125262775,2567.05613066768,0.00256705613066768,20.1995011246184
"8a1f2a74e72ffff",12708.5130886734,9712.63150059048,0.00971263150059048,76.4261832428453
"8a1f2a75066ffff",12708.5194167942,12304.4238709579,0.0123044238709579,96.8202783299662
"8a1f2a625007fff",12708.5211447142,8802.27311673388,0.00880227311673388,69.2627648528166
"8a1f2a7510f7fff",12708.5254218765,9412.48051364163,0.00941248051364162,74.0643009411539
"8a1f2a75cc47fff",12708.529898461,6126.73487702967,0.00612673487702967,48.2096271243115
"8a1f2a752d4ffff",12708.5306602828,4555.00745563325,0.00455500745563325,35.8421250842848
"8a1f2a74368ffff",12708.5328461118,3497.24841049826,0.00349724841049826,27.5188997254569
"8a1f2a748c9ffff",12708.5341558121,7973.33864751458,0.00797333864751458,62.7400339784117
"8a1f2a74e457fff",12708.5342652239,8878.67358666472,0.00887867358666472,69.8638678652396
"8a1f2a750617fff",12708.5386469886,12708.5386469755,0.0127085386469755,99.9999999998974
"8a1f2a625567fff",12708.5393343493,12708.5393343419,0.0127085393343419,99.9999999999414
"8a1f2a75155ffff",12708.5451051556,12258.3075114954,0.0122583075114954,96.4572058411511
"8a1f2a752daffff",12708.5493028611,12227.812840526,0.012227812840526,96.2172199920028
"8a1f2a75ca2ffff",12708.5534352474,6488.20961555839,0.00648820961555839,51.053879960588
"8a1f2a74e4b7fff",12708.555307582,11668.3422763604,0.0116683422763604,91.8148600997861
"8a1f2a74e207fff",12708.5556511953,11492.1408436019,0.0114921408436019,90.4283787947292
"8a1f2a62424ffff",12708.5573892593,12708.5573892687,0.0127085573892687,100
"8a1f2a752b77fff",12708.5577427261,12361.1551395981,0.0123611551395981,97.2663884434342
"8a1f2a751587fff",12708.5646537878,11966.4168186439,0.0119664168186439,94.1602544790718
"8a1f2a625ad7fff",12708.5678108931,10917.3244257662,0.0109173244257662,85.9052301425227
"8a1f2a75130ffff",12708.5700362325,3366.06259113736,0.00336606259113736,26.4865565641188
"8a1f2a75cb97fff",12708.5738903247,8299.47805741953,0.00829947805741953,65.3061321360228
"8a1f2a6242affff",12708.5753098838,9131.76394148543,0.00913176394148543,71.8551349684603
"8a1f2a75285ffff",12708.5767039806,12708.5767039992,0.0127085767039992,100
"8a1f2a74e767fff",12708.5770125538,8553.46543849539,0.00855346543849539,67.3046669980918
"8a1f2a753927fff",12708.5840683654,3686.27010053769,0.00368627010053769,29.006143254886
"8a1f2a625077fff",12708.5861853436,3306.62234228849,0.00330662234228849,26.0188056646452
"8a1f2a7510effff",12708.5899042711,10576.9382320717,0.0105769382320717,83.2266861370437
"8a1f2a624757fff",12708.5930964909,12708.5930964965,0.0127085930964965,100
"8a1f2a75c137fff",12708.5942111686,8697.5260957909,0.00869752609579091,68.4381447016959
"8a1f2a752887fff",12708.5955311209,10095.4909012066,0.0100954909012066,79.4382894355612
"8a1f2a7436c7fff",12708.5969894491,8996.56494672503,0.00899656494672503,70.7911735197373
"8a1f2a74e44ffff",12708.5982396193,12118.0921997433,0.0121180921997433,95.3534919529118
"8a1f2a75060ffff",12708.6033486202,10505.2385466909,0.0105052385466909,82.6624158336915
"8a1f2a62519ffff",12708.6044246256,8291.02135747951,0.00829102135747951,65.2394321237498
"8a1f2a751097fff",12708.6096375063,4254.04283351451,0.00425404283351451,33.4737076269914
"8a1f2a752c27fff",12708.6142242029,9727.80458413344,0.00972780458413344,76.5449671578457
"8a1f2a75ca67fff",12708.6176291369,3634.57249056362,0.00363457249056362,28.5992748906905
"8a1f2a74e4affff",12708.6193320043,12708.6193320025,0.0127086193320025,99.9999999999853
"8a1f2a74e277fff",12708.6195067018,12705.8407502249,0.0127058407502249,99.9781348676347
"8a1f2a752b6ffff",12708.6224946044,7727.35691764206,0.00772735691764206,60.8040479676124
"8a1f2a625507fff",12708.6225301139,12708.6225301065,0.0127086225301065,99.9999999999414
"8a1f2a751437fff",12708.6292365901,12136.6157729346,0.0121366157729346,95.4990152517113
"8a1f2a625acffff",12708.6327826865,12708.6327826902,0.0127086327826902,100
"8a1f2a751347fff",12708.6344497316,11819.4120161142,0.0118194120161142,93.0030056562362
"8a1f2a75cb8ffff",12708.6381345652,10745.5319824424,0.0107455319824424,84.5529778144871
"8a1f2a75d957fff",12708.6402905919,6380.00303233415,0.00638000303233415,50.2020899675414
"8a1f2a6242e7fff",12708.6405013055,6008.91133499146,0.00600891133499146,47.2820938980389
"8a1f2a74e39ffff",12708.6409181245,12050.0525777359,0.0120500525777359,94.817790945298
"8a1f2a752b17fff",12708.6415064186,12628.2949103341,0.0126282949103341,99.367779820967
"8a1f2a7502dffff",12708.6487014331,11952.9400846786,0.0119529400846786,94.0535879580235
"8a1f2a62506ffff",12708.6512070149,12024.6916635577,0.0120246916635577,94.6181578806748
"8a1f2a7513a7fff",12708.6543674543,12698.3716696035,0.0126983716696035,99.9190890116803
"8a1f2a62474ffff",12708.6583379395,10986.5052654054,0.0109865052654054,86.4489781160224
"8a1f2a75c12ffff",12708.6585051566,5719.41492295219,0.00571941492295219,45.004080648099
"8a1f2a7528f7fff",12708.660384018,8436.28423802089,0.00843628423802089,66.3821676172109
"8a1f2a74e707fff",12708.6621952131,12707.2770488466,0.0127072770488466,99.989100769654
"8a1f2a750647fff",12708.6680319384,12147.0138927102,0.0121470138927102,95.5805428403932
"8a1f2a625017fff",12708.6694966629,7956.41059711017,0.00795641059711017,62.6061650214398
"8a1f2a75108ffff",12708.6741513722,11627.0377455,0.0116270377455,91.48899096012
"8a1f2a752d5ffff",12708.6791266017,8818.94395353604,0.00881894395353604,69.393080631616
"8a1f2a74369ffff",12708.681804575,9333.49344344623,0.00933349344344623,73.4418690071086
"8a1f2a74e4e7fff",12708.6833379306,11218.9479048144,0.0112189479048144,88.2778145185984
"8a1f2a74e26ffff",12708.6833432019,12700.2271356098,0.0127002271356098,99.9334611826916
"8a1f2a7506a7fff",12708.6872280091,12708.6872280147,0.0127086872280147,100
"8a1f2a625577fff",12708.6876521669,11851.0462024731,0.0118510462024731,93.2515341224265
"8a1f2a75142ffff",12708.6938010938,12337.463377241,0.012337463377241,97.0789254217389
"8a1f2a752d87fff",12708.6977355368,12194.3729750058,0.0121943729750058,95.9529703889891
"8a1f2a75ccb7fff",12708.6988445111,7348.401308781,0.007348401308781,57.8218226640472
"8a1f2a75ca07fff",12708.7023598254,8501.40143864043,0.00850140143864043,66.8943311278969
"8a1f2a75d94ffff",12708.7043468431,316.6991245104,0.0003166991245104,2.49198593237453
"8a1f2a74e217fff",12708.7048051991,12708.7048052084,0.0127087048052084,100
"8a1f2a62425ffff",12708.7056733258,12708.7056733351,0.0127087056733351,100
"8a1f2a752b0ffff",12708.7062901296,8051.62226847932,0.00805162226847932,63.3551683756571
"8a1f2a751597fff",12708.7133155838,12417.6849565729,0.0124176849565729,97.7100092528333
"8a1f2a625327fff",12708.7162101567,3065.85198820382,0.00306585198820382,24.1240101478828
"8a1f2a75131ffff",12708.7188127823,12682.3744738102,0.0126823744738102,99.7927065712901
